2004-03-31	7.26	7.46	7.24	7.37	0.12	1.66	212,581	15,630	3.03	1.13
2004-03-30	7.23	7.31	7.18	7.25	0.02	0.28	128,463	9,289	1.80	0.68
2004-03-29	7.35	7.37	7.16	7.23	-0.13	-1.77	343,230	24,881	2.85	1.83
2004-03-26	7.47	7.51	7.34	7.36	-0.11	-1.47	277,365	20,480	2.28	1.48
2004-03-25	7.43	7.53	7.41	7.47	0.04	0.54	185,973	13,876	1.62	0.99
2004-03-24	7.46	7.54	7.39	7.43	-0.04	-0.54	250,703	18,701	2.01	1.34
2004-03-23	7.61	7.62	7.41	7.47	-0.17	-2.23	259,709	19,439	2.75	1.38
2004-03-22	7.68	7.75	7.60	7.64	-0.06	-0.78	285,748	21,904	1.95	1.52
2004-03-19	7.53	7.70	7.48	7.70	0.17	2.26	345,869	26,236	2.92	1.84
2004-03-18	7.67	7.76	7.50	7.53	-0.12	-1.57	454,806	34,768	3.40	2.42
2004-03-17	7.66	7.71	7.55	7.65	0.00	0.00	310,166	23,635	2.09	1.65
2004-03-16	7.70	7.78	7.64	7.65	0.00	0.00	504,803	38,913	1.83	2.69
2004-03-15	7.46	7.75	7.46	7.65	0.21	2.82	881,719	67,568	3.90	4.70
2004-03-12	7.45	7.48	7.35	7.44	-0.01	-0.13	255,950	19,010	1.75	1.36
2004-03-11	7.52	7.53	7.42	7.45	-0.05	-0.67	401,691	29,996	1.47	2.14
2004-03-10	7.32	7.54	7.32	7.50	0.19	2.60	594,665	44,466	3.01	3.17
2004-03-09	7.16	7.46	7.14	7.31	0.15	2.10	705,158	51,802	4.47	3.76
2004-03-08	7.10	7.23	7.09	7.16	0.06	0.85	237,454	17,038	1.97	1.27
2004-03-05	7.09	7.15	7.06	7.10	0.03	0.42	167,671	11,919	1.27	0.89
2004-03-04	7.06	7.12	6.96	7.07	0.01	0.14	330,442	23,203	2.27	1.76
2004-03-03	7.26	7.29	7.03	7.06	-0.21	-2.89	366,571	26,118	3.58	1.95
2004-03-02	7.39	7.43	7.20	7.27	-0.12	-1.62	391,501	28,539	3.11	2.09
2004-03-01	7.39	7.44	7.28	7.39	0.02	0.27	548,031	40,432	2.17	2.92
2004-02-27	7.35	7.45	7.30	7.37	0.00	0.00	627,914	46,338	2.04	3.35
2004-02-26	7.10	7.42	7.06	7.37	0.27	3.80	738,135	53,719	5.07	3.93
2004-02-25	7.28	7.33	7.07	7.10	-0.16	-2.20	432,630	31,196	3.58	2.30
2004-02-24	7.01	7.31	6.97	7.26	0.23	3.27	649,028	46,641	4.84	3.46
2004-02-23	7.20	7.32	7.01	7.03	-0.15	-2.09	436,297	31,314	4.32	2.32
2004-02-20	7.14	7.19	7.10	7.18	0.06	0.84	327,183	23,400	1.26	1.74
2004-02-19	7.18	7.21	7.10	7.12	-0.05	-0.70	279,333	19,942	1.53	1.49
2004-02-18	7.00	7.23	6.95	7.17	0.17	2.43	535,479	38,074	4.00	2.85
2004-02-17	7.04	7.08	6.93	7.00	-0.03	-0.43	438,325	30,802	2.13	2.34
2004-02-16	6.84	7.06	6.84	7.03	0.19	2.78	407,233	28,456	3.22	2.17
2004-02-13	6.80	6.92	6.79	6.84	0.04	0.59	332,287	22,771	1.91	1.77
2004-02-12	6.93	7.05	6.78	6.80	-0.15	-2.16	561,015	38,613	3.89	2.99
2004-02-11	7.14	7.14	6.86	6.95	-0.20	-2.80	814,298	56,778	3.92	4.34
2004-02-10	7.35	7.39	7.12	7.15	-0.19	-2.59	529,751	38,227	3.68	2.82
2004-02-09	7.27	7.41	7.25	7.34	0.07	0.96	590,788	43,344	2.20	3.15
2004-02-06	7.15	7.45	7.04	7.27	0.11	1.54	1,019,928	74,202	5.73	5.43
2004-02-05	7.28	7.30	7.09	7.16	-0.14	-1.92	733,129	52,558	2.88	3.91
2004-02-04	7.22	7.30	7.10	7.30	0.10	1.39	854,601	61,663	2.78	4.55
2004-02-03	7.09	7.23	7.04	7.20	0.12	1.69	784,407	55,982	2.68	4.18
2004-02-02	7.20	7.50	6.98	7.08	-0.01	-0.14	880,026	63,084	7.33	4.69
2004-01-30	7.39	7.47	7.07	7.09	-0.30	-4.06	857,398	62,060	5.41	4.57
2004-01-29	7.48	7.50	7.36	7.39	-0.09	-1.20	460,511	34,096	1.87	2.45
2004-01-16	7.75	7.79	7.44	7.48	-0.26	-3.36	636,636	47,954	4.52	3.39
2004-01-15	7.78	7.91	7.71	7.74	-0.04	-0.51	361,393	28,193	2.57	1.93
2004-01-14	7.86	7.89	7.67	7.78	0.01	0.13	440,589	34,217	2.83	2.35
2004-01-13	7.93	7.95	7.63	7.77	-0.15	-1.89	690,833	53,905	4.04	3.68
2004-01-12	7.48	7.96	7.45	7.92	0.42	5.60	773,007	59,224	6.80	4.12
2004-01-09	7.68	7.74	7.47	7.50	-0.22	-2.85	855,011	65,141	3.50	4.56
2004-01-08	7.78	7.83	7.64	7.72	-0.09	-1.15	636,116	49,036	2.43	3.39
2004-01-07	7.72	8.06	7.61	7.81	0.09	1.17	916,758	72,199	5.83	4.88
2004-01-06	7.70	7.80	7.55	7.72	0.05	0.65	735,603	56,285	3.26	3.92
2004-01-05	7.26	7.74	7.25	7.67	0.42	5.79	841,491	63,686	6.76	4.48
2004-01-02	7.10	7.42	7.10	7.25	0.18	2.55	497,894	36,348	4.53	2.65

 ------- 2004/1----------------
2004-06-30	6.28	6.31	6.23	6.29	0.01	0.16	206,792	12,978	1.27	1.10
2004-06-29	6.10	6.31	6.09	6.28	0.19	3.12	187,273	11,612	3.61	1.00
2004-06-28	6.00	6.12	5.97	6.09	0.07	1.16	99,476	6,039	2.49	0.53
2004-06-25	6.04	6.14	6.00	6.02	-0.08	-1.31	54,042	3,280	2.30	0.29
2004-06-24	6.11	6.16	6.07	6.10	-0.02	-0.33	111,790	6,843	1.47	0.60
2004-06-23	6.06	6.12	6.02	6.12	0.06	0.99	73,739	4,484	1.65	0.39
2004-06-22	6.01	6.14	6.00	6.06	0.05	0.83	96,229	5,865	2.33	0.51
2004-06-21	6.00	6.13	5.95	6.01	0.06	1.01	65,818	3,954	3.03	0.35
2004-06-18	6.30	6.33	6.11	6.20	-0.09	-1.43	144,130	8,962	3.50	0.77
2004-06-17	6.34	6.38	6.27	6.29	-0.05	-0.79	97,628	6,156	1.74	0.52
2004-06-16	6.28	6.49	6.21	6.34	0.09	1.44	181,848	11,621	4.48	0.97
2004-06-15	6.12	6.35	6.11	6.25	0.12	1.96	117,209	7,290	3.92	0.62
2004-06-14	6.42	6.43	6.10	6.13	-0.30	-4.67	210,426	13,081	5.13	1.12
2004-06-11	6.45	6.56	6.33	6.43	0.03	0.47	129,821	8,377	3.59	0.69
2004-06-10	6.30	6.47	6.28	6.40	0.09	1.43	119,623	7,661	3.01	0.64
2004-06-09	6.28	6.39	6.24	6.31	0.03	0.48	83,836	5,300	2.39	0.45
2004-06-08	6.32	6.37	6.20	6.28	-0.04	-0.63	97,925	6,160	2.69	0.52
2004-06-07	6.26	6.35	6.24	6.32	0.04	0.64	82,117	5,170	1.75	0.44
2004-06-04	6.33	6.37	6.26	6.28	-0.05	-0.79	84,077	5,305	1.74	0.45
2004-06-03	6.40	6.41	6.32	6.33	-0.07	-1.09	73,514	4,667	1.41	0.39
2004-06-02	6.53	6.53	6.33	6.40	-0.10	-1.54	143,534	9,207	3.08	0.76
2004-06-01	6.46	6.51	6.43	6.50	0.03	0.46	133,170	8,636	1.24	0.71
2004-05-31	6.45	6.48	6.42	6.47	0.01	0.15	58,234	3,756	0.93	0.31
2004-05-28	6.49	6.49	6.42	6.46	-0.01	-0.15	89,325	5,760	1.08	0.48
2004-05-27	6.36	6.53	6.33	6.47	0.10	1.57	185,010	11,977	3.14	0.99
2004-05-26	6.28	6.39	6.24	6.37	0.08	1.27	63,990	4,054	2.39	0.34
2004-05-25	6.40	6.40	6.25	6.29	-0.11	-1.72	123,716	7,815	2.34	0.66
2004-05-24	6.43	6.46	6.33	6.40	0.00	0.00	65,615	4,205	2.03	0.35
2004-05-21	6.27	6.44	6.25	6.40	0.11	1.75	215,326	13,731	3.02	1.15
2004-05-20	6.24	6.32	6.14	6.29	0.03	0.48	116,777	7,279	2.88	0.62
2004-05-19	6.35	6.41	6.21	6.26	-0.11	-1.73	158,309	10,014	3.14	0.84
2004-05-18	6.15	6.38	6.03	6.37	0.19	3.07	227,067	13,977	5.66	1.21
2004-05-17	6.21	6.30	6.15	6.18	-0.06	-0.96	94,340	5,875	2.40	0.50
2004-05-14	6.37	6.42	6.15	6.24	-0.12	-1.89	148,824	9,351	4.25	0.79
2004-05-13	6.39	6.45	6.32	6.36	-0.03	-0.47	97,702	6,222	2.03	0.52
2004-05-12	6.30	6.42	6.21	6.39	0.09	1.43	182,680	11,621	3.33	0.97
2004-05-11	6.08	6.33	6.01	6.30	0.19	3.11	235,058	14,439	5.24	1.25
2004-05-10	6.35	6.35	6.09	6.11	-0.27	-4.23	227,633	14,070	4.08	1.21
2004-04-30	6.32	6.41	6.17	6.38	0.20	3.24	250,226	15,714	3.88	1.33
2004-04-29	6.38	6.42	6.15	6.18	-0.19	-2.98	455,127	28,435	4.24	2.42
2004-04-27	6.69	6.73	6.36	6.37	-0.32	-4.78	277,307	17,928	5.53	1.48
2004-04-26	6.77	6.79	6.61	6.69	-0.07	-1.04	114,619	7,665	2.66	0.61
2004-04-23	6.78	6.82	6.69	6.76	0.00	0.00	121,189	8,180	1.92	0.65
2004-04-22	6.65	6.81	6.64	6.76	0.10	1.50	149,414	10,056	2.55	0.80
2004-04-21	6.89	6.90	6.65	6.66	-0.23	-3.34	299,850	20,122	3.63	1.60
2004-04-20	7.09	7.12	6.85	6.89	-0.20	-2.82	272,140	18,923	3.81	1.45
2004-04-19	7.26	7.27	7.08	7.09	-0.15	-2.07	126,613	9,061	2.62	0.67
2004-04-16	7.10	7.26	7.08	7.24	0.17	2.40	200,001	14,355	2.55	1.07
2004-04-15	7.10	7.14	7.06	7.07	-0.03	-0.42	129,294	9,174	1.13	0.69
2004-04-14	7.11	7.12	7.00	7.10	-0.01	-0.14	207,932	14,667	1.69	1.11
2004-04-13	7.07	7.15	7.06	7.11	0.04	0.57	215,609	15,293	1.27	1.15
2004-04-12	7.05	7.14	6.99	7.07	-0.02	-0.28	210,036	14,825	2.12	1.12
2004-04-09	7.27	7.30	7.09	7.09	-0.17	-2.34	324,443	23,225	2.89	1.73
2004-04-08	7.27	7.33	7.24	7.26	-0.01	-0.14	182,996	13,326	1.24	0.97
2004-04-07	7.30	7.36	7.25	7.27	-0.03	-0.41	175,587	12,801	1.51	0.94
2004-04-06	7.27	7.30	7.18	7.30	0.02	0.27	231,439	16,705	1.65	1.23
2004-04-05	7.45	7.45	7.20	7.28	-0.18	-2.41	270,767	19,729	3.35	1.44
2004-04-02	7.40	7.52	7.35	7.46	0.07	0.95	297,846	22,240	2.30	1.59
2004-04-01	7.37	7.40	7.29	7.39	0.02	0.27	113,342	8,327	1.49	0.60

 ------- 2004/2----------------
2004-09-30	6.59	6.66	6.55	6.60	0.00	0.00	148,977	9,842	1.67	0.79
2004-09-29	6.60	6.65	6.48	6.60	0.00	0.00	170,476	11,234	2.58	0.91
2004-09-28	6.63	6.74	6.49	6.60	-0.09	-1.35	394,544	26,009	3.74	2.10
2004-09-24	6.73	6.94	6.65	6.69	-0.02	-0.30	618,593	42,135	4.32	3.30
2004-09-23	6.60	6.75	6.52	6.71	0.06	0.90	269,016	17,788	3.46	1.43
2004-09-22	6.58	6.85	6.57	6.65	0.07	1.06	1,430,135	95,993	4.26	7.62
2004-09-20	6.37	6.65	6.35	6.58	0.21	3.30	709,054	46,132	4.71	3.78
2004-09-17	6.23	6.39	6.19	6.37	0.17	2.74	425,338	26,727	3.23	2.27
2004-09-16	6.16	6.32	6.11	6.20	0.08	1.31	289,254	18,004	3.43	1.54
2004-09-15	6.00	6.26	5.94	6.12	0.12	2.00	367,882	22,553	5.33	1.96
2004-09-14	5.78	6.04	5.78	6.00	0.24	4.17	163,719	9,689	4.51	0.87
2004-09-13	5.95	5.95	5.75	5.76	-0.19	-3.19	87,100	5,064	3.36	0.46
2004-09-10	5.86	5.99	5.82	5.95	0.06	1.02	72,013	4,256	2.89	0.38
2004-09-09	6.06	6.08	5.89	5.89	-0.19	-3.13	210,185	12,503	3.13	1.12
2004-09-08	6.16	6.19	6.01	6.08	-0.06	-0.98	108,091	6,597	2.93	0.58
2004-09-07	6.10	6.15	6.07	6.14	0.05	0.82	34,481	2,107	1.31	0.18
2004-09-06	6.08	6.11	6.04	6.09	0.00	0.00	25,609	1,559	1.15	0.14
2004-09-03	6.09	6.12	6.07	6.09	0.00	0.00	36,588	2,230	0.82	0.19
2004-09-02	6.11	6.16	6.00	6.09	-0.04	-0.65	118,200	7,177	2.61	0.63
2004-09-01	6.22	6.23	6.10	6.13	-0.10	-1.61	100,004	6,160	2.09	0.53
2004-08-31	6.25	6.35	6.18	6.23	0.03	0.48	143,544	8,966	2.74	0.76
2004-08-30	6.23	6.23	6.16	6.20	-0.05	-0.80	99,031	6,136	1.12	0.53
2004-08-27	6.25	6.28	6.18	6.25	0.00	0.00	104,573	6,499	1.60	0.56
2004-08-26	6.28	6.30	6.19	6.25	-0.03	-0.48	64,874	4,051	1.75	0.35
2004-08-25	6.23	6.28	6.20	6.28	0.03	0.48	59,219	3,705	1.28	0.32
2004-08-24	6.25	6.28	6.17	6.25	-0.01	-0.16	139,197	8,680	1.76	0.74
2004-08-23	6.23	6.28	6.20	6.26	-0.02	-0.32	83,985	5,258	1.27	0.45
2004-08-20	6.25	6.33	6.23	6.28	0.03	0.48	155,630	9,789	1.60	0.83
2004-08-19	6.27	6.30	6.23	6.25	-0.02	-0.32	128,550	8,047	1.12	0.68
2004-08-18	6.26	6.32	6.22	6.27	0.00	0.00	121,248	7,621	1.60	0.65
2004-08-17	6.21	6.29	6.12	6.27	0.06	0.97	197,976	12,315	2.74	1.05
2004-08-16	6.10	6.29	6.08	6.21	0.04	0.65	272,308	16,922	3.40	1.45
2004-08-13	6.20	6.39	6.15	6.17	-0.58	-8.59	1,544,033	96,732	3.56	8.23
2004-08-09	6.73	6.81	6.53	6.75	-0.08	-1.17	404,426	26,991	4.10	2.15
2004-08-06	6.65	7.00	6.65	6.83	0.19	2.86	1,152,801	79,028	5.27	6.14
2004-08-05	6.65	6.97	6.61	6.64	-0.05	-0.75	918,471	62,471	5.38	4.89
2004-08-04	6.20	6.81	6.17	6.69	0.50	8.08	651,690	42,982	10.34	3.47
2004-08-03	6.26	6.27	6.16	6.19	-0.07	-1.12	63,283	3,931	1.76	0.34
2004-08-02	6.35	6.38	6.19	6.26	-0.12	-1.88	110,823	6,920	2.98	0.59
2004-07-30	6.43	6.53	6.34	6.38	-0.03	-0.47	157,704	10,144	2.96	0.84
2004-07-29	6.24	6.44	6.23	6.41	0.15	2.40	126,711	8,002	3.36	0.68
2004-07-28	6.40	6.40	6.10	6.26	-0.06	-0.95	126,245	7,840	4.75	0.67
2004-07-27	6.35	6.40	6.27	6.32	0.01	0.16	53,757	3,387	2.06	0.29
2004-07-26	6.28	6.41	6.25	6.31	-0.01	-0.16	75,158	4,750	2.53	0.40
2004-07-23	6.43	6.45	6.25	6.32	-0.13	-2.02	251,173	15,928	3.10	1.34
2004-07-22	6.67	6.71	6.44	6.45	-0.23	-3.44	198,060	13,038	4.04	1.06
2004-07-21	6.60	6.71	6.54	6.68	0.07	1.06	106,719	7,089	2.57	0.57
2004-07-20	6.62	6.62	6.54	6.61	-0.01	-0.15	107,627	7,089	1.21	0.57
2004-07-19	6.59	6.71	6.53	6.62	0.04	0.61	110,542	7,330	2.74	0.59
2004-07-16	6.47	6.68	6.43	6.58	0.10	1.54	235,671	15,537	3.86	1.26
2004-07-15	6.40	6.51	6.39	6.48	0.09	1.41	127,665	8,243	1.88	0.68
2004-07-14	6.32	6.41	6.30	6.39	0.07	1.11	109,211	6,937	1.74	0.58
2004-07-13	6.35	6.38	6.28	6.32	-0.03	-0.47	174,727	11,030	1.58	0.93
2004-07-12	6.40	6.47	6.32	6.35	-0.14	-2.16	119,096	7,602	2.31	0.63
2004-07-09	6.53	6.63	6.47	6.49	-0.04	-0.61	91,770	5,997	2.45	0.49
2004-07-08	6.50	6.55	6.45	6.53	0.02	0.31	70,990	4,615	1.54	0.38
2004-07-07	6.49	6.56	6.43	6.51	0.01	0.15	77,074	5,011	2.00	0.41
2004-07-06	6.47	6.64	6.44	6.50	0.02	0.31	165,819	10,884	3.09	0.88
2004-07-05	6.48	6.49	6.39	6.48	0.01	0.15	64,043	4,118	1.55	0.34
2004-07-02	6.45	6.52	6.42	6.47	0.00	0.00	97,085	6,279	1.55	0.52
2004-07-01	6.28	6.55	6.26	6.47	0.18	2.86	377,265	24,357	4.61	2.01

 ------- 2004/3----------------
2004-12-31	5.98	6.06	5.95	6.00	0.02	0.33	138,831	8,367	1.84	0.74
2004-12-30	6.00	6.03	5.97	5.98	0.00	0.00	137,852	8,272	1.00	0.73
2004-12-29	6.00	6.05	5.92	5.98	-0.01	-0.17	110,369	6,610	2.17	0.59
2004-12-28	6.02	6.02	5.95	5.99	0.02	0.34	123,897	7,418	1.17	0.66
2004-12-27	5.95	6.03	5.93	5.97	0.02	0.34	182,861	10,926	1.68	0.97
2004-12-24	5.94	5.99	5.92	5.95	0.02	0.34	31,973	1,904	1.18	0.17
2004-12-23	5.99	6.01	5.90	5.93	-0.03	-0.50	118,061	7,041	1.85	0.63
2004-12-22	5.92	5.98	5.79	5.96	0.06	1.02	172,992	10,211	3.22	0.92
2004-12-21	5.90	6.01	5.88	5.90	0.01	0.17	122,255	7,280	2.21	0.65
2004-12-20	5.99	6.01	5.87	5.89	-0.12	-2.00	82,259	4,866	2.33	0.44
2004-12-17	6.01	6.07	6.00	6.01	-0.06	-0.99	83,537	5,042	1.15	0.45
2004-12-16	6.07	6.15	6.00	6.07	0.01	0.17	125,981	7,656	2.48	0.67
2004-12-15	6.03	6.12	5.99	6.06	0.04	0.66	217,732	13,174	2.16	1.16
2004-12-14	6.06	6.16	5.99	6.02	-0.05	-0.82	138,010	8,381	2.80	0.74
2004-12-13	6.05	6.08	5.98	6.07	0.01	0.17	58,475	3,515	1.65	0.31
2004-12-10	6.08	6.15	6.02	6.06	-0.04	-0.66	114,405	6,948	2.13	0.61
2004-12-09	6.02	6.28	5.96	6.10	0.10	1.67	294,924	18,052	5.33	1.57
2004-12-08	5.93	6.03	5.93	6.00	0.09	1.52	105,089	6,295	1.69	0.56
2004-12-07	5.92	5.97	5.86	5.91	-0.01	-0.17	103,033	6,106	1.86	0.55
2004-12-06	5.88	5.95	5.85	5.92	0.05	0.85	45,130	2,663	1.70	0.24
2004-12-03	5.90	5.95	5.84	5.87	-0.03	-0.51	52,659	3,103	1.86	0.28
2004-12-02	5.95	5.96	5.86	5.90	-0.06	-1.01	56,894	3,363	1.68	0.30
2004-12-01	5.99	6.01	5.95	5.96	-0.04	-0.67	40,961	2,444	1.00	0.22
2004-11-30	6.04	6.06	5.95	6.00	0.00	0.00	73,880	4,416	1.83	0.39
2004-11-29	6.00	6.09	5.98	6.00	0.04	0.67	130,244	7,849	1.85	0.69
2004-11-26	5.96	6.02	5.92	5.96	0.01	0.17	152,888	9,138	1.68	0.81
2004-11-25	5.97	6.02	5.90	5.95	-0.02	-0.34	73,794	4,378	2.01	0.39
2004-11-24	5.91	6.03	5.89	5.97	0.12	2.05	224,993	13,432	2.39	1.20
2004-11-23	5.94	5.94	5.85	5.85	-0.09	-1.52	59,198	3,483	1.52	0.32
2004-11-22	5.92	5.96	5.88	5.94	0.02	0.34	110,224	6,518	1.35	0.59
2004-11-19	5.94	5.95	5.87	5.92	-0.02	-0.34	76,415	4,508	1.35	0.41
2004-11-18	5.91	5.98	5.90	5.94	0.01	0.17	97,659	5,802	1.35	0.52
2004-11-17	6.07	6.07	5.92	5.93	-0.12	-1.98	115,848	6,906	2.48	0.62
2004-11-16	5.99	6.10	5.95	6.05	0.07	1.17	165,301	9,989	2.51	0.88
2004-11-15	5.94	6.01	5.92	5.98	0.05	0.84	66,505	3,957	1.52	0.35
2004-11-12	5.91	5.99	5.87	5.93	0.02	0.34	94,878	5,620	2.03	0.51
2004-11-11	5.92	6.11	5.86	5.91	0.01	0.17	238,704	14,300	4.24	1.27
2004-11-10	5.79	5.98	5.69	5.90	0.12	2.08	216,163	12,669	5.02	1.15
2004-11-09	5.85	5.85	5.75	5.78	-0.02	-0.34	24,695	1,429	1.72	0.13
2004-11-08	5.88	5.88	5.76	5.80	-0.08	-1.36	32,922	1,910	2.04	0.18
2004-11-05	5.83	5.92	5.78	5.88	0.05	0.86	37,652	2,203	2.40	0.20
2004-11-04	5.85	6.00	5.80	5.83	-0.01	-0.17	95,266	5,618	3.43	0.51
2004-11-03	5.75	5.86	5.73	5.84	0.04	0.69	67,858	3,937	2.24	0.36
2004-11-02	5.80	5.85	5.71	5.80	0.01	0.17	40,365	2,328	2.42	0.22
